OBJECTID,ID_LOKALITY,DATUM_CAS,DATUM_CAS_TEXT,CAS,DEN,DEN_TEXT,MESIC,MESIC_TEXT,POCET_PRUJEZDU_ZLEVA,POCET_PRUJEZDU_ZPRAVA,POCET_PRUJEZDU_SOUCET
25522,M027,2023/08/10 09:00:00+00,10.08.2023 09:00-10:00,09:00-10:00,2023/08/10 00:00:00+00,10.08.2023 ,2023/08,Srpen 2023,0,0,0
25523,M027,2023/08/10 09:59:59+00,10.08.2023 10:00-11:00,10:00-11:00,2023/08/10 00:00:00+00,10.08.2023 ,2023/08,Srpen 2023,0,0,0
25524,M027,2023/08/10 11:00:00+00,10.08.2023 11:00-12:00,11:00-12:00,2023/08/10 00:00:00+00,10.08.2023 ,2023/08,Srpen 2023,0,0,0
25525,M027,2023/08/10 12:00:00+00,10.08.2023 12:00-13:00,12:00-13:00,2023/08/10 00:00:00+00,10.08.2023 ,2023/08,Srpen 2023,0,0,0
25526,M027,2023/08/10 12:59:59+00,10.08.2023 13:00-14:00,13:00-14:00,2023/08/10 00:00:00+00,10.08.2023 ,2023/08,Srpen 2023,0,0,0
25527,M027,2023/08/10 14:00:00+00,10.08.2023 14:00-15:00,14:00-15:00,2023/08/10 00:00:00+00,10.08.2023 ,2023/08,Srpen 2023,0,0,0
25528,M027,2023/08/10 15:00:00+00,10.08.2023 15:00-16:00,15:00-16:00,2023/08/10 00:00:00+00,10.08.2023 ,2023/08,Srpen 2023,0,0,0
25529,M027,2023/08/10 15:59:59+00,10.08.2023 16:00-17:00,16:00-17:00,2023/08/10 00:00:00+00,10.08.2023 ,2023/08,Srpen 2023,0,0,0
25530,M027,2023/08/10 17:00:00+00,10.08.2023 17:00-18:00,17:00-18:00,2023/08/10 00:00:00+00,10.08.2023 ,2023/08,Srpen 2023,0,0,0
25531,M027,2023/08/10 18:00:00+00,10.08.2023 18:00-19:00,18:00-19:00,2023/08/10 00:00:00+00,10.08.2023 ,2023/08,Srpen 2023,0,0,0
25532,M027,2023/08/10 18:59:59+00,10.08.2023 19:00-20:00,19:00-20:00,2023/08/10 00:00:00+00,10.08.2023 ,2023/08,Srpen 2023,0,0,0
25533,M027,2023/08/10 20:00:00+00,10.08.2023 20:00-21:00,20:00-21:00,2023/08/10 00:00:00+00,10.08.2023 ,2023/08,Srpen 2023,0,0,0
25534,M027,2023/08/10 21:00:00+00,10.08.2023 21:00-22:00,21:00-22:00,2023/08/10 00:00:00+00,10.08.2023 ,2023/08,Srpen 2023,0,0,0
25535,M027,2023/08/10 21:59:59+00,10.08.2023 22:00-23:00,22:00-23:00,2023/08/10 00:00:00+00,10.08.2023 ,2023/08,Srpen 2023,0,0,0
25536,M027,2023/08/10 23:00:00+00,10.08.2023 23:00-24:00,23:00-24:00,2023/08/10 00:00:00+00,10.08.2023 ,2023/08,Srpen 2023,0,0,0
25537,M028,2023/08/10 00:00:00+00,10.08.2023 00:00-01:00,00:00-01:00,2023/08/10 00:00:00+00,10.08.2023 ,2023/08,Srpen 2023,1,0,1
25538,M028,2023/08/10 00:59:59+00,10.08.2023 01:00-02:00,01:00-02:00,2023/08/10 00:00:00+00,10.08.2023 ,2023/08,Srpen 2023,0,0,0
25539,M028,2023/08/10 02:00:00+00,10.08.2023 02:00-03:00,02:00-03:00,2023/08/10 00:00:00+00,10.08.2023 ,2023/08,Srpen 2023,0,0,0
25540,M028,2023/08/10 03:00:00+00,10.08.2023 03:00-04:00,03:00-04:00,2023/08/10 00:00:00+00,10.08.2023 ,2023/08,Srpen 2023,0,0,0
25541,M028,2023/08/10 03:59:59+00,10.08.2023 04:00-05:00,04:00-05:00,2023/08/10 00:00:00+00,10.08.2023 ,2023/08,Srpen 2023,1,1,2
25542,M028,2023/08/10 05:00:00+00,10.08.2023 05:00-06:00,05:00-06:00,2023/08/10 00:00:00+00,10.08.2023 ,2023/08,Srpen 2023,1,1,2
25543,M028,2023/08/10 06:00:00+00,10.08.2023 06:00-07:00,06:00-07:00,2023/08/10 00:00:00+00,10.08.2023 ,2023/08,Srpen 2023,1,1,2
25544,M028,2023/08/10 06:59:59+00,10.08.2023 07:00-08:00,07:00-08:00,2023/08/10 00:00:00+00,10.08.2023 ,2023/08,Srpen 2023,3,5,8
25545,M028,2023/08/10 08:00:00+00,10.08.2023 08:00-09:00,08:00-09:00,2023/08/10 00:00:00+00,10.08.2023 ,2023/08,Srpen 2023,5,3,8
25546,M028,2023/08/10 09:00:00+00,10.08.2023 09:00-10:00,09:00-10:00,2023/08/10 00:00:00+00,10.08.2023 ,2023/08,Srpen 2023,2,9,11
25547,M028,2023/08/10 09:59:59+00,10.08.2023 10:00-11:00,10:00-11:00,2023/08/10 00:00:00+00,10.08.2023 ,2023/08,Srpen 2023,8,5,13
25548,M028,2023/08/10 11:00:00+00,10.08.2023 11:00-12:00,11:00-12:00,2023/08/10 00:00:00+00,10.08.2023 ,2023/08,Srpen 2023,5,6,11
25549,M028,2023/08/10 12:00:00+00,10.08.2023 12:00-13:00,12:00-13:00,2023/08/10 00:00:00+00,10.08.2023 ,2023/08,Srpen 2023,7,13,20
25550,M028,2023/08/10 12:59:59+00,10.08.2023 13:00-14:00,13:00-14:00,2023/08/10 00:00:00+00,10.08.2023 ,2023/08,Srpen 2023,4,6,10
25551,M028,2023/08/10 14:00:00+00,10.08.2023 14:00-15:00,14:00-15:00,2023/08/10 00:00:00+00,10.08.2023 ,2023/08,Srpen 2023,9,14,23
25552,M028,2023/08/10 15:00:00+00,10.08.2023 15:00-16:00,15:00-16:00,2023/08/10 00:00:00+00,10.08.2023 ,2023/08,Srpen 2023,13,10,23
25553,M028,2023/08/10 15:59:59+00,10.08.2023 16:00-17:00,16:00-17:00,2023/08/10 00:00:00+00,10.08.2023 ,2023/08,Srpen 2023,4,10,14
25554,M028,2023/08/10 17:00:00+00,10.08.2023 17:00-18:00,17:00-18:00,2023/08/10 00:00:00+00,10.08.2023 ,2023/08,Srpen 2023,10,7,17
25555,M028,2023/08/10 18:00:00+00,10.08.2023 18:00-19:00,18:00-19:00,2023/08/10 00:00:00+00,10.08.2023 ,2023/08,Srpen 2023,7,8,15
25556,M028,2023/08/10 18:59:59+00,10.08.2023 19:00-20:00,19:00-20:00,2023/08/10 00:00:00+00,10.08.2023 ,2023/08,Srpen 2023,6,6,12
25557,M028,2023/08/10 20:00:00+00,10.08.2023 20:00-21:00,20:00-21:00,2023/08/10 00:00:00+00,10.08.2023 ,2023/08,Srpen 2023,3,2,5
25558,M028,2023/08/10 21:00:00+00,10.08.2023 21:00-22:00,21:00-22:00,2023/08/10 00:00:00+00,10.08.2023 ,2023/08,Srpen 2023,0,0,0
25559,M028,2023/08/10 21:59:59+00,10.08.2023 22:00-23:00,22:00-23:00,2023/08/10 00:00:00+00,10.08.2023 ,2023/08,Srpen 2023,0,0,0
25560,M028,2023/08/10 23:00:00+00,10.08.2023 23:00-24:00,23:00-24:00,2023/08/10 00:00:00+00,10.08.2023 ,2023/08,Srpen 2023,0,0,0
25889,M016,2023/08/12 00:00:00+00,12.08.2023 00:00-01:00,00:00-01:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,3,0,3
25890,M016,2023/08/12 00:59:59+00,12.08.2023 01:00-02:00,01:00-02:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,1,1,2
25891,M016,2023/08/12 02:00:00+00,12.08.2023 02:00-03:00,02:00-03:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,0,0,0
25892,M016,2023/08/12 03:00:00+00,12.08.2023 03:00-04:00,03:00-04:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,0,4,4
25893,M016,2023/08/12 03:59:59+00,12.08.2023 04:00-05:00,04:00-05:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,4,1,5
25894,M016,2023/08/12 05:00:00+00,12.08.2023 05:00-06:00,05:00-06:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,4,8,12
25895,M016,2023/08/12 06:00:00+00,12.08.2023 06:00-07:00,06:00-07:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,13,29,42
25896,M016,2023/08/12 06:59:59+00,12.08.2023 07:00-08:00,07:00-08:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,29,36,65
25897,M016,2023/08/12 08:00:00+00,12.08.2023 08:00-09:00,08:00-09:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,48,62,110
25898,M016,2023/08/12 09:00:00+00,12.08.2023 09:00-10:00,09:00-10:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,86,68,154
25899,M016,2023/08/12 09:59:59+00,12.08.2023 10:00-11:00,10:00-11:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,92,63,155
25900,M016,2023/08/12 11:00:00+00,12.08.2023 11:00-12:00,11:00-12:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,102,115,217
25901,M016,2023/08/12 12:00:00+00,12.08.2023 12:00-13:00,12:00-13:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,103,104,207
25902,M016,2023/08/12 12:59:59+00,12.08.2023 13:00-14:00,13:00-14:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,143,98,241
25903,M016,2023/08/12 14:00:00+00,12.08.2023 14:00-15:00,14:00-15:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,146,96,242
25904,M016,2023/08/12 15:00:00+00,12.08.2023 15:00-16:00,15:00-16:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,147,66,213
25905,M016,2023/08/12 15:59:59+00,12.08.2023 16:00-17:00,16:00-17:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,155,93,248
25906,M016,2023/08/12 17:00:00+00,12.08.2023 17:00-18:00,17:00-18:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,32,30,62
25907,M016,2023/08/12 18:00:00+00,12.08.2023 18:00-19:00,18:00-19:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,35,29,64
25908,M016,2023/08/12 18:59:59+00,12.08.2023 19:00-20:00,19:00-20:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,9,8,17
25909,M016,2023/08/12 20:00:00+00,12.08.2023 20:00-21:00,20:00-21:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,10,4,14
25910,M016,2023/08/12 21:00:00+00,12.08.2023 21:00-22:00,21:00-22:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,6,8,14
25911,M016,2023/08/12 21:59:59+00,12.08.2023 22:00-23:00,22:00-23:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,4,2,6
25912,M016,2023/08/12 23:00:00+00,12.08.2023 23:00-24:00,23:00-24:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,0,0,0
25913,M027,2023/08/12 00:00:00+00,12.08.2023 00:00-01:00,00:00-01:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,0,0,0
25914,M027,2023/08/12 00:59:59+00,12.08.2023 01:00-02:00,01:00-02:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,0,0,0
25915,M027,2023/08/12 02:00:00+00,12.08.2023 02:00-03:00,02:00-03:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,0,0,0
25916,M027,2023/08/12 03:00:00+00,12.08.2023 03:00-04:00,03:00-04:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,0,0,0
25917,M027,2023/08/12 03:59:59+00,12.08.2023 04:00-05:00,04:00-05:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,0,0,0
25918,M027,2023/08/12 05:00:00+00,12.08.2023 05:00-06:00,05:00-06:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,0,0,0
25919,M027,2023/08/12 06:00:00+00,12.08.2023 06:00-07:00,06:00-07:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,0,0,0
25920,M027,2023/08/12 06:59:59+00,12.08.2023 07:00-08:00,07:00-08:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,0,0,0
25921,M027,2023/08/12 08:00:00+00,12.08.2023 08:00-09:00,08:00-09:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,0,0,0
25922,M027,2023/08/12 09:00:00+00,12.08.2023 09:00-10:00,09:00-10:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,0,0,0
25923,M027,2023/08/12 09:59:59+00,12.08.2023 10:00-11:00,10:00-11:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,0,0,0
25924,M027,2023/08/12 11:00:00+00,12.08.2023 11:00-12:00,11:00-12:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,0,0,0
25925,M027,2023/08/12 12:00:00+00,12.08.2023 12:00-13:00,12:00-13:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,0,0,0
25926,M027,2023/08/12 12:59:59+00,12.08.2023 13:00-14:00,13:00-14:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,0,0,0
25927,M027,2023/08/12 14:00:00+00,12.08.2023 14:00-15:00,14:00-15:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,0,0,0
25928,M027,2023/08/12 15:00:00+00,12.08.2023 15:00-16:00,15:00-16:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,0,0,0
25929,M027,2023/08/12 15:59:59+00,12.08.2023 16:00-17:00,16:00-17:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,0,0,0
25930,M027,2023/08/12 17:00:00+00,12.08.2023 17:00-18:00,17:00-18:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,0,0,0
25931,M027,2023/08/12 18:00:00+00,12.08.2023 18:00-19:00,18:00-19:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,0,0,0
25932,M027,2023/08/12 18:59:59+00,12.08.2023 19:00-20:00,19:00-20:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,0,0,0
25933,M027,2023/08/12 20:00:00+00,12.08.2023 20:00-21:00,20:00-21:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,0,0,0
25934,M027,2023/08/12 21:00:00+00,12.08.2023 21:00-22:00,21:00-22:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,0,0,0
25935,M027,2023/08/12 21:59:59+00,12.08.2023 22:00-23:00,22:00-23:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,0,0,0
25936,M027,2023/08/12 23:00:00+00,12.08.2023 23:00-24:00,23:00-24:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,0,0,0
25937,M028,2023/08/12 00:00:00+00,12.08.2023 00:00-01:00,00:00-01:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,0,0,0
25938,M028,2023/08/12 00:59:59+00,12.08.2023 01:00-02:00,01:00-02:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,0,0,0
25939,M028,2023/08/12 02:00:00+00,12.08.2023 02:00-03:00,02:00-03:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,0,0,0
25940,M028,2023/08/12 03:00:00+00,12.08.2023 03:00-04:00,03:00-04:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,0,1,1
25941,M028,2023/08/12 03:59:59+00,12.08.2023 04:00-05:00,04:00-05:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,3,4,7
25942,M028,2023/08/12 05:00:00+00,12.08.2023 05:00-06:00,05:00-06:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,7,5,12
25943,M028,2023/08/12 06:00:00+00,12.08.2023 06:00-07:00,06:00-07:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,25,17,42
25944,M028,2023/08/12 06:59:59+00,12.08.2023 07:00-08:00,07:00-08:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,26,15,41
25945,M028,2023/08/12 08:00:00+00,12.08.2023 08:00-09:00,08:00-09:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,20,7,27
25946,M028,2023/08/12 09:00:00+00,12.08.2023 09:00-10:00,09:00-10:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,6,4,10
25947,M028,2023/08/12 09:59:59+00,12.08.2023 10:00-11:00,10:00-11:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,13,6,19
25948,M028,2023/08/12 11:00:00+00,12.08.2023 11:00-12:00,11:00-12:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,5,9,14
25949,M028,2023/08/12 12:00:00+00,12.08.2023 12:00-13:00,12:00-13:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,8,12,20
25950,M028,2023/08/12 12:59:59+00,12.08.2023 13:00-14:00,13:00-14:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,12,9,21
25951,M028,2023/08/12 14:00:00+00,12.08.2023 14:00-15:00,14:00-15:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,5,6,11
25952,M028,2023/08/12 15:00:00+00,12.08.2023 15:00-16:00,15:00-16:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,10,14,24
25953,M028,2023/08/12 15:59:59+00,12.08.2023 16:00-17:00,16:00-17:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,9,23,32
25954,M028,2023/08/12 17:00:00+00,12.08.2023 17:00-18:00,17:00-18:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,14,13,27
25955,M028,2023/08/12 18:00:00+00,12.08.2023 18:00-19:00,18:00-19:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,19,18,37
25956,M028,2023/08/12 18:59:59+00,12.08.2023 19:00-20:00,19:00-20:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,9,13,22
25957,M028,2023/08/12 20:00:00+00,12.08.2023 20:00-21:00,20:00-21:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,4,9,13
25958,M028,2023/08/12 21:00:00+00,12.08.2023 21:00-22:00,21:00-22:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,0,2,2
25959,M028,2023/08/12 21:59:59+00,12.08.2023 22:00-23:00,22:00-23:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,2,1,3
25960,M028,2023/08/12 23:00:00+00,12.08.2023 23:00-24:00,23:00-24:00,2023/08/12 00:00:00+00,12.08.2023 ,2023/08,Srpen 2023,0,2,2
26289,M016,2023/08/13 00:00:00+00,13.08.2023 00:00-01:00,00:00-01:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,1,1,2
26290,M016,2023/08/13 00:59:59+00,13.08.2023 01:00-02:00,01:00-02:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,0,0,0
26291,M016,2023/08/13 02:00:00+00,13.08.2023 02:00-03:00,02:00-03:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,0,0,0
26292,M016,2023/08/13 03:00:00+00,13.08.2023 03:00-04:00,03:00-04:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,0,0,0
26293,M016,2023/08/13 03:59:59+00,13.08.2023 04:00-05:00,04:00-05:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,1,2,3
26294,M016,2023/08/13 05:00:00+00,13.08.2023 05:00-06:00,05:00-06:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,6,11,17
26295,M016,2023/08/13 06:00:00+00,13.08.2023 06:00-07:00,06:00-07:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,27,30,57
26296,M016,2023/08/13 06:59:59+00,13.08.2023 07:00-08:00,07:00-08:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,47,52,99
26297,M016,2023/08/13 08:00:00+00,13.08.2023 08:00-09:00,08:00-09:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,64,111,175
26298,M016,2023/08/13 09:00:00+00,13.08.2023 09:00-10:00,09:00-10:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,100,95,195
26299,M016,2023/08/13 09:59:59+00,13.08.2023 10:00-11:00,10:00-11:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,87,91,178
26300,M016,2023/08/13 11:00:00+00,13.08.2023 11:00-12:00,11:00-12:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,101,83,184
26301,M016,2023/08/13 12:00:00+00,13.08.2023 12:00-13:00,12:00-13:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,143,117,260
26302,M016,2023/08/13 12:59:59+00,13.08.2023 13:00-14:00,13:00-14:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,150,97,247
26303,M016,2023/08/13 14:00:00+00,13.08.2023 14:00-15:00,14:00-15:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,156,92,248
26304,M016,2023/08/13 15:00:00+00,13.08.2023 15:00-16:00,15:00-16:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,130,80,210
26305,M016,2023/08/13 15:59:59+00,13.08.2023 16:00-17:00,16:00-17:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,129,35,164
26306,M016,2023/08/13 17:00:00+00,13.08.2023 17:00-18:00,17:00-18:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,100,42,142
26307,M016,2023/08/13 18:00:00+00,13.08.2023 18:00-19:00,18:00-19:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,38,26,64
26308,M016,2023/08/13 18:59:59+00,13.08.2023 19:00-20:00,19:00-20:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,16,21,37
26309,M016,2023/08/13 20:00:00+00,13.08.2023 20:00-21:00,20:00-21:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,16,7,23
26310,M016,2023/08/13 21:00:00+00,13.08.2023 21:00-22:00,21:00-22:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,6,3,9
26311,M016,2023/08/13 21:59:59+00,13.08.2023 22:00-23:00,22:00-23:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,1,2,3
26312,M016,2023/08/13 23:00:00+00,13.08.2023 23:00-24:00,23:00-24:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,0,1,1
26313,M027,2023/08/13 00:00:00+00,13.08.2023 00:00-01:00,00:00-01:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,0,0,0
26314,M027,2023/08/13 00:59:59+00,13.08.2023 01:00-02:00,01:00-02:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,0,0,0
26315,M027,2023/08/13 02:00:00+00,13.08.2023 02:00-03:00,02:00-03:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,0,0,0
26316,M027,2023/08/13 03:00:00+00,13.08.2023 03:00-04:00,03:00-04:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,0,0,0
26317,M027,2023/08/13 03:59:59+00,13.08.2023 04:00-05:00,04:00-05:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,0,0,0
26318,M027,2023/08/13 05:00:00+00,13.08.2023 05:00-06:00,05:00-06:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,0,0,0
26319,M027,2023/08/13 06:00:00+00,13.08.2023 06:00-07:00,06:00-07:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,0,0,0
26320,M027,2023/08/13 06:59:59+00,13.08.2023 07:00-08:00,07:00-08:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,0,0,0
26321,M027,2023/08/13 08:00:00+00,13.08.2023 08:00-09:00,08:00-09:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,0,0,0
26322,M027,2023/08/13 09:00:00+00,13.08.2023 09:00-10:00,09:00-10:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,0,0,0
26323,M027,2023/08/13 09:59:59+00,13.08.2023 10:00-11:00,10:00-11:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,0,0,0
26324,M027,2023/08/13 11:00:00+00,13.08.2023 11:00-12:00,11:00-12:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,0,0,0
26325,M027,2023/08/13 12:00:00+00,13.08.2023 12:00-13:00,12:00-13:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,0,0,0
26326,M027,2023/08/13 12:59:59+00,13.08.2023 13:00-14:00,13:00-14:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,0,0,0
26327,M027,2023/08/13 14:00:00+00,13.08.2023 14:00-15:00,14:00-15:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,0,0,0
26328,M027,2023/08/13 15:00:00+00,13.08.2023 15:00-16:00,15:00-16:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,0,0,0
26329,M027,2023/08/13 15:59:59+00,13.08.2023 16:00-17:00,16:00-17:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,0,0,0
26330,M027,2023/08/13 17:00:00+00,13.08.2023 17:00-18:00,17:00-18:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,0,0,0
26331,M027,2023/08/13 18:00:00+00,13.08.2023 18:00-19:00,18:00-19:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,0,0,0
26332,M027,2023/08/13 18:59:59+00,13.08.2023 19:00-20:00,19:00-20:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,0,0,0
26333,M027,2023/08/13 20:00:00+00,13.08.2023 20:00-21:00,20:00-21:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,0,0,0
26334,M027,2023/08/13 21:00:00+00,13.08.2023 21:00-22:00,21:00-22:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,0,0,0
26335,M027,2023/08/13 21:59:59+00,13.08.2023 22:00-23:00,22:00-23:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,0,0,0
26336,M027,2023/08/13 23:00:00+00,13.08.2023 23:00-24:00,23:00-24:00,2023/08/13 00:00:00+00,13.08.2023 ,2023/08,Srpen 2023,0,0,0
